ip;sub_ip;vist_time;firtst_visit_time;yiwugouid;session_id_year;session_id;url_layer1;url_layer2;url_layer3;num_before_qm;url;param1_name;param1_value;param2_name;param2_value;agent;status;visit_url;action_name;referer;visit_referer;fileid;ts;host_name;server_name;num;ip_1;sub_ip_1
106.38.199.16;42.62.36.236;2014/10/12 18:19:04.000;0;-;-;-;product;detail;;925252686;/product/detail/925252686.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";302;/product/detail/;;-;-;130;2014/10/13 02:14:27.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:09.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=557113;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:27.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:14.000;0;-;-;-;hu;;;0560360;/hu/0560360.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:28.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:19.000;0;-;-;-;hu;;;NULLA1G03NULL;/hu/NULLA1G03NULL.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:28.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:24.000;0;-;-;-;tousu;;;0449120;/tousu/0449120.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:28.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:29.000;0;-;-;-;hu;;;0438242B;/hu/0438242B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:29.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:34.000;0;-;-;-;hu;;;0215107;/hu/0215107.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:29.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:39.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=567268;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:29.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:44.000;0;-;-;-;tousu;;;0436889;/tousu/0436889.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:30.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:49.000;0;-;-;-;tousu;;;0451766;/tousu/0451766.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:30.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:54.000;0;-;-;-;tousu;;;01A4921;/tousu/01A4921.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:30.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:19:59.000;0;-;-;-;tousu;;;0442889A;/tousu/0442889A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:30.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:04.000;0;-;-;-;tousu;;;0211601;/tousu/0211601.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:31.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:09.000;0;-;-;-;hu;;;04AA426;/hu/04AA426.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:31.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:14.000;0;-;-;-;hu;;;JJ4A9;/hu/JJ4A9.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:31.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:19.000;0;-;-;-;tousu;;;0219690;/tousu/0219690.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:24.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=510331;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:29.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=503625;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:34.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=550652;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:32.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:39.000;0;-;-;-;product;detail;;925036605;/product/detail/925036605.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";302;/product/detail/;;-;-;130;2014/10/13 02:14:33.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:44.000;0;-;-;-;tousu;;;01A1493;/tousu/01A1493.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:33.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:49.000;0;-;-;-;product;detail;;68169174;/product/detail/68169174.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:33.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:54.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=573033;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:59.000;0;-;-;-;tousu;;;Y20404B;/tousu/Y20404B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";405;/tousu/;;-;-;130;2014/10/13 02:14:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:20:59.000;0;-;-;-;tousu;;;Y20404B;/tousu/Y20404B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:04.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=545233;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:09.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=568223;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:34.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:14.000;0;-;-;-;hu;;;0328626;/hu/0328626.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:35.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:19.000;0;-;-;-;hu;;;0326054;/hu/0326054.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:35.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:25.000;0;-;-;-;product;detail;;924942633;/product/detail/924942633.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:36.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:29.000;0;-;-;-;product;detail;;924795797;/product/detail/924795797.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:36.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:34.000;0;-;-;-;tousu;;;03A1254A;/tousu/03A1254A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:36.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:39.000;0;-;-;-;product;detail;;924185147;/product/detail/924185147.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:36.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:45.000;0;-;-;-;product;detail;;925194391;/product/detail/925194391.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:37.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:50.000;0;-;-;-;hu;;;SCZL440467;/hu/SCZL440467.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:37.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:55.000;0;-;-;-;product;detail;;925260384;/product/detail/925260384.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:21:59.000;0;-;-;-;hu;;;SCZL220646;/hu/SCZL220646.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:04.000;0;-;-;-;product;detail;;925170739;/product/detail/925170739.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:09.000;0;-;-;-;tousu;;;0216591;/tousu/0216591.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:38.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:14.000;0;-;-;-;product;detail;;923506501;/product/detail/923506501.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:39.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:19.000;0;-;-;-;product;detail;;924664655;/product/detail/924664655.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:39.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:24.000;0;-;-;-;tousu;;;03A1218;/tousu/03A1218.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:39.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:29.000;0;-;-;-;tousu;;;0211873B;/tousu/0211873B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:40.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:34.000;0;-;-;-;tousu;;;0210936A;/tousu/0210936A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:40.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:39.000;0;-;-;-;product;detail;;923630081;/product/detail/923630081.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:40.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:44.000;0;-;-;-;product;detail;;924587268;/product/detail/924587268.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:41.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:49.000;0;-;-;-;product;detail;;925157903;/product/detail/925157903.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:41.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:22:54.000;0;-;-;-;product;detail;;925266197;/product/detail/925266197.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:41.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:25:40.000;0;-;-;-;product;detail;;923225715;/product/detail/923225715.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:51.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:25:45.000;0;-;-;-;product;detail;;923251544;/product/detail/923251544.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:52.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:25:50.000;0;-;-;-;hu;;;0434141A;/hu/0434141A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:52.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:25:55.000;0;-;-;-;hu;;;0328707;/hu/0328707.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:52.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:00.000;0;-;-;-;hu;;;0444411A;/hu/0444411A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:53.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:05.000;0;-;-;-;tousu;;;02100601;/tousu/02100601.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:53.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:10.000;0;-;-;-;product;detail;;924774077;/product/detail/924774077.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:53.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:15.000;0;-;-;-;product;detail;;923467169;/product/detail/923467169.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:54.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:20.000;0;-;-;-;tousu;;;01A5331;/tousu/01A5331.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:54.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:25.000;0;-;-;-;product;detail;;923759751;/product/detail/923759751.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:54.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:30.000;0;-;-;-;member;;;yiwugou_210420;/member/yiwugou_210420.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/member/;;-;-;130;2014/10/13 02:14:55.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:35.000;0;-;-;-;hu;;;0430395;/hu/0430395.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:55.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:40.000;0;-;-;-;hu;;;wz11240;/hu/wz11240.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:55.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:45.000;0;-;-;-;product;detail;;923825416;/product/detail/923825416.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:56.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:50.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=511549;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:56.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:26:55.000;0;-;-;-;product;detail;;923166135;/product/detail/923166135.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:56.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:00.000;0;-;-;-;hu;;;0443813A;/hu/0443813A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:57.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:05.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=214446;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:57.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:10.000;0;-;-;-;tousu;;;0327408A;/tousu/0327408A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:57.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:15.000;0;-;-;-;product;detail;;925084119;/product/detail/925084119.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:58.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:20.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=577561;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:14:58.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:25.000;0;-;-;-;product;detail;;925071598;/product/detail/925071598.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:58.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:30.000;0;-;-;-;tousu;;;021903750;/tousu/021903750.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:14:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:35.000;0;-;-;-;hu;;;01A2182B1;/hu/01A2182B1.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:14:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:40.000;0;-;-;-;product;detail;;925136614;/product/detail/925136614.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:45.000;0;-;-;-;product;detail;;924008001;/product/detail/924008001.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:14:59.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:50.000;0;-;-;-;hu;;;0439012B;/hu/0439012B.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:15:00.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:27:55.000;0;-;-;-;product;detail;;924325051;/product/detail/924325051.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:15:00.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:28:00.000;0;-;-;-;tousu;;;0210732A;/tousu/0210732A.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:15:00.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:28:05.000;0;-;-;-;hu;;;WEIBOHUI17840;/hu/WEIBOHUI17840.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/hu/;;-;-;130;2014/10/13 02:15:01.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:28:10.000;0;-;-;-;product;detail;;923574018;/product/detail/923574018.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/product/detail/;;-;-;130;2014/10/13 02:15:01.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:28:16.000;0;-;-;-;credit;1.html;;;/credit/1.html?sid=507171;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/credit/1.html;;-;-;130;2014/10/13 02:15:01.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
106.38.199.16;42.62.36.236;2014/10/12 18:28:20.000;0;-;-;-;tousu;;;0213922B1;/tousu/0213922B1.html;;;;;"Mozilla/5.0 (compatible; ChinasoSpider; +http://shoulu.jike.com/spider.html)";200;/tousu/;;-;-;130;2014/10/13 02:15:02.000;www.yiwugou.com;;1613;106.38.199.16;42.62.36.236
